image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter
13991,13992,90,74,data\splits\pilot_100id\images\90\13992.png,high,13991,original
13991_low,13992,90,74,data\corrupted\blur_15x15_s5\images\90\13992.png,low,13991,15x15_s5
13972,13973,90,74,data\splits\pilot_100id\images\90\13973.png,high,13972,original
13972_low,13973,90,74,data\corrupted\blur_15x15_s5\images\90\13973.png,low,13972,15x15_s5
14108,14109,92,75,data\splits\pilot_100id\images\92\14109.png,high,14108,original
14108_low,14109,92,75,data\corrupted\blur_15x15_s5\images\92\14109.png,low,14108,15x15_s5
14105,14106,92,75,data\splits\pilot_100id\images\92\14106.png,high,14105,original
14105_low,14106,92,75,data\corrupted\blur_15x15_s5\images\92\14106.png,low,14105,15x15_s5
14111,14112,92,75,data\splits\pilot_100id\images\92\14112.png,high,14111,original
14111_low,14112,92,75,data\corrupted\blur_15x15_s5\images\92\14112.png,low,14111,15x15_s5
14077,14078,92,75,data\splits\pilot_100id\images\92\14078.png,high,14077,original
14077_low,14078,92,75,data\corrupted\blur_15x15_s5\images\92\14078.png,low,14077,15x15_s5
14089,14090,92,75,data\splits\pilot_100id\images\92\14090.png,high,14089,original
14089_low,14090,92,75,data\corrupted\blur_15x15_s5\images\92\14090.png,low,14089,15x15_s5
14096,14097,92,75,data\splits\pilot_100id\images\92\14097.png,high,14096,original
14096_low,14097,92,75,data\corrupted\blur_15x15_s5\images\92\14097.png,low,14096,15x15_s5
14082,14083,92,75,data\splits\pilot_100id\images\92\14083.png,high,14082,original
14082_low,14083,92,75,data\corrupted\blur_15x15_s5\images\92\14083.png,low,14082,15x15_s5
14097,14098,92,75,data\splits\pilot_100id\images\92\14098.png,high,14097,original
14097_low,14098,92,75,data\corrupted\blur_15x15_s5\images\92\14098.png,low,14097,15x15_s5
14068,14069,92,75,data\splits\pilot_100id\images\92\14069.png,high,14068,original
14068_low,14069,92,75,data\corrupted\blur_15x15_s5\images\92\14069.png,low,14068,15x15_s5
14095,14096,92,75,data\splits\pilot_100id\images\92\14096.png,high,14095,original
14095_low,14096,92,75,data\corrupted\blur_15x15_s5\images\92\14096.png,low,14095,15x15_s5
14078,14079,92,75,data\splits\pilot_100id\images\92\14079.png,high,14078,original
14078_low,14079,92,75,data\corrupted\blur_15x15_s5\images\92\14079.png,low,14078,15x15_s5
14073,14074,92,75,data\splits\pilot_100id\images\92\14074.png,high,14073,original
14073_low,14074,92,75,data\corrupted\blur_15x15_s5\images\92\14074.png,low,14073,15x15_s5
14114,14115,92,75,data\splits\pilot_100id\images\92\14115.png,high,14114,original
14114_low,14115,92,75,data\corrupted\blur_15x15_s5\images\92\14115.png,low,14114,15x15_s5
14071,14072,92,75,data\splits\pilot_100id\images\92\14072.png,high,14071,original
14071_low,14072,92,75,data\corrupted\blur_15x15_s5\images\92\14072.png,low,14071,15x15_s5
14112,14113,92,75,data\splits\pilot_100id\images\92\14113.png,high,14112,original
14112_low,14113,92,75,data\corrupted\blur_15x15_s5\images\92\14113.png,low,14112,15x15_s5
14069,14070,92,75,data\splits\pilot_100id\images\92\14070.png,high,14069,original
14069_low,14070,92,75,data\corrupted\blur_15x15_s5\images\92\14070.png,low,14069,15x15_s5
14101,14102,92,75,data\splits\pilot_100id\images\92\14102.png,high,14101,original
14101_low,14102,92,75,data\corrupted\blur_15x15_s5\images\92\14102.png,low,14101,15x15_s5
14098,14099,92,75,data\splits\pilot_100id\images\92\14099.png,high,14098,original
14098_low,14099,92,75,data\corrupted\blur_15x15_s5\images\92\14099.png,low,14098,15x15_s5
14084,14085,92,75,data\splits\pilot_100id\images\92\14085.png,high,14084,original
14084_low,14085,92,75,data\corrupted\blur_15x15_s5\images\92\14085.png,low,14084,15x15_s5
14113,14114,92,75,data\splits\pilot_100id\images\92\14114.png,high,14113,original
14113_low,14114,92,75,data\corrupted\blur_15x15_s5\images\92\14114.png,low,14113,15x15_s5
14080,14081,92,75,data\splits\pilot_100id\images\92\14081.png,high,14080,original
14080_low,14081,92,75,data\corrupted\blur_15x15_s5\images\92\14081.png,low,14080,15x15_s5
14074,14075,92,75,data\splits\pilot_100id\images\92\14075.png,high,14074,original
14074_low,14075,92,75,data\corrupted\blur_15x15_s5\images\92\14075.png,low,14074,15x15_s5
14081,14082,92,75,data\splits\pilot_100id\images\92\14082.png,high,14081,original
14081_low,14082,92,75,data\corrupted\blur_15x15_s5\images\92\14082.png,low,14081,15x15_s5
14091,14092,92,75,data\splits\pilot_100id\images\92\14092.png,high,14091,original
14091_low,14092,92,75,data\corrupted\blur_15x15_s5\images\92\14092.png,low,14091,15x15_s5
14109,14110,92,75,data\splits\pilot_100id\images\92\14110.png,high,14109,original
14109_low,14110,92,75,data\corrupted\blur_15x15_s5\images\92\14110.png,low,14109,15x15_s5
14178,14179,93,76,data\splits\pilot_100id\images\93\14179.png,high,14178,original
14178_low,14179,93,76,data\corrupted\blur_15x15_s5\images\93\14179.png,low,14178,15x15_s5
14156,14157,93,76,data\splits\pilot_100id\images\93\14157.png,high,14156,original
14156_low,14157,93,76,data\corrupted\blur_15x15_s5\images\93\14157.png,low,14156,15x15_s5
14210,14211,93,76,data\splits\pilot_100id\images\93\14211.png,high,14210,original
14210_low,14211,93,76,data\corrupted\blur_15x15_s5\images\93\14211.png,low,14210,15x15_s5
14134,14135,93,76,data\splits\pilot_100id\images\93\14135.png,high,14134,original
14134_low,14135,93,76,data\corrupted\blur_15x15_s5\images\93\14135.png,low,14134,15x15_s5
14197,14198,93,76,data\splits\pilot_100id\images\93\14198.png,high,14197,original
14197_low,14198,93,76,data\corrupted\blur_15x15_s5\images\93\14198.png,low,14197,15x15_s5
14199,14200,93,76,data\splits\pilot_100id\images\93\14200.png,high,14199,original
14199_low,14200,93,76,data\corrupted\blur_15x15_s5\images\93\14200.png,low,14199,15x15_s5
14180,14181,93,76,data\splits\pilot_100id\images\93\14181.png,high,14180,original
14180_low,14181,93,76,data\corrupted\blur_15x15_s5\images\93\14181.png,low,14180,15x15_s5
14158,14159,93,76,data\splits\pilot_100id\images\93\14159.png,high,14158,original
14158_low,14159,93,76,data\corrupted\blur_15x15_s5\images\93\14159.png,low,14158,15x15_s5
14126,14127,93,76,data\splits\pilot_100id\images\93\14127.png,high,14126,original
14126_low,14127,93,76,data\corrupted\blur_15x15_s5\images\93\14127.png,low,14126,15x15_s5
14116,14117,93,76,data\splits\pilot_100id\images\93\14117.png,high,14116,original
14116_low,14117,93,76,data\corrupted\blur_15x15_s5\images\93\14117.png,low,14116,15x15_s5
14147,14148,93,76,data\splits\pilot_100id\images\93\14148.png,high,14147,original
14147_low,14148,93,76,data\corrupted\blur_15x15_s5\images\93\14148.png,low,14147,15x15_s5
14191,14192,93,76,data\splits\pilot_100id\images\93\14192.png,high,14191,original
14191_low,14192,93,76,data\corrupted\blur_15x15_s5\images\93\14192.png,low,14191,15x15_s5
14163,14164,93,76,data\splits\pilot_100id\images\93\14164.png,high,14163,original
14163_low,14164,93,76,data\corrupted\blur_15x15_s5\images\93\14164.png,low,14163,15x15_s5
14142,14143,93,76,data\splits\pilot_100id\images\93\14143.png,high,14142,original
14142_low,14143,93,76,data\corrupted\blur_15x15_s5\images\93\14143.png,low,14142,15x15_s5
14160,14161,93,76,data\splits\pilot_100id\images\93\14161.png,high,14160,original
14160_low,14161,93,76,data\corrupted\blur_15x15_s5\images\93\14161.png,low,14160,15x15_s5
14120,14121,93,76,data\splits\pilot_100id\images\93\14121.png,high,14120,original
14120_low,14121,93,76,data\corrupted\blur_15x15_s5\images\93\14121.png,low,14120,15x15_s5
14138,14139,93,76,data\splits\pilot_100id\images\93\14139.png,high,14138,original
14138_low,14139,93,76,data\corrupted\blur_15x15_s5\images\93\14139.png,low,14138,15x15_s5
14128,14129,93,76,data\splits\pilot_100id\images\93\14129.png,high,14128,original
14128_low,14129,93,76,data\corrupted\blur_15x15_s5\images\93\14129.png,low,14128,15x15_s5
14206,14207,93,76,data\splits\pilot_100id\images\93\14207.png,high,14206,original
14206_low,14207,93,76,data\corrupted\blur_15x15_s5\images\93\14207.png,low,14206,15x15_s5
14189,14190,93,76,data\splits\pilot_100id\images\93\14190.png,high,14189,original
14189_low,14190,93,76,data\corrupted\blur_15x15_s5\images\93\14190.png,low,14189,15x15_s5
14165,14166,93,76,data\splits\pilot_100id\images\93\14166.png,high,14165,original
14165_low,14166,93,76,data\corrupted\blur_15x15_s5\images\93\14166.png,low,14165,15x15_s5
14186,14187,93,76,data\splits\pilot_100id\images\93\14187.png,high,14186,original
14186_low,14187,93,76,data\corrupted\blur_15x15_s5\images\93\14187.png,low,14186,15x15_s5
14184,14185,93,76,data\splits\pilot_100id\images\93\14185.png,high,14184,original
14184_low,14185,93,76,data\corrupted\blur_15x15_s5\images\93\14185.png,low,14184,15x15_s5
14131,14132,93,76,data\splits\pilot_100id\images\93\14132.png,high,14131,original
14131_low,14132,93,76,data\corrupted\blur_15x15_s5\images\93\14132.png,low,14131,15x15_s5
14155,14156,93,76,data\splits\pilot_100id\images\93\14156.png,high,14155,original
14155_low,14156,93,76,data\corrupted\blur_15x15_s5\images\93\14156.png,low,14155,15x15_s5
14239,14240,94,77,data\splits\pilot_100id\images\94\14240.png,high,14239,original
14239_low,14240,94,77,data\corrupted\blur_15x15_s5\images\94\14240.png,low,14239,15x15_s5
14227,14228,94,77,data\splits\pilot_100id\images\94\14228.png,high,14227,original
14227_low,14228,94,77,data\corrupted\blur_15x15_s5\images\94\14228.png,low,14227,15x15_s5
14222,14223,94,77,data\splits\pilot_100id\images\94\14223.png,high,14222,original
14222_low,14223,94,77,data\corrupted\blur_15x15_s5\images\94\14223.png,low,14222,15x15_s5
14240,14241,94,77,data\splits\pilot_100id\images\94\14241.png,high,14240,original
14240_low,14241,94,77,data\corrupted\blur_15x15_s5\images\94\14241.png,low,14240,15x15_s5
14218,14219,94,77,data\splits\pilot_100id\images\94\14219.png,high,14218,original
14218_low,14219,94,77,data\corrupted\blur_15x15_s5\images\94\14219.png,low,14218,15x15_s5
14253,14254,94,77,data\splits\pilot_100id\images\94\14254.png,high,14253,original
14253_low,14254,94,77,data\corrupted\blur_15x15_s5\images\94\14254.png,low,14253,15x15_s5
14233,14234,94,77,data\splits\pilot_100id\images\94\14234.png,high,14233,original
14233_low,14234,94,77,data\corrupted\blur_15x15_s5\images\94\14234.png,low,14233,15x15_s5
14243,14244,94,77,data\splits\pilot_100id\images\94\14244.png,high,14243,original
14243_low,14244,94,77,data\corrupted\blur_15x15_s5\images\94\14244.png,low,14243,15x15_s5
14244,14245,94,77,data\splits\pilot_100id\images\94\14245.png,high,14244,original
14244_low,14245,94,77,data\corrupted\blur_15x15_s5\images\94\14245.png,low,14244,15x15_s5
14220,14221,94,77,data\splits\pilot_100id\images\94\14221.png,high,14220,original
14220_low,14221,94,77,data\corrupted\blur_15x15_s5\images\94\14221.png,low,14220,15x15_s5
14241,14242,94,77,data\splits\pilot_100id\images\94\14242.png,high,14241,original
14241_low,14242,94,77,data\corrupted\blur_15x15_s5\images\94\14242.png,low,14241,15x15_s5
14226,14227,94,77,data\splits\pilot_100id\images\94\14227.png,high,14226,original
14226_low,14227,94,77,data\corrupted\blur_15x15_s5\images\94\14227.png,low,14226,15x15_s5
14231,14232,94,77,data\splits\pilot_100id\images\94\14232.png,high,14231,original
14231_low,14232,94,77,data\corrupted\blur_15x15_s5\images\94\14232.png,low,14231,15x15_s5
14223,14224,94,77,data\splits\pilot_100id\images\94\14224.png,high,14223,original
14223_low,14224,94,77,data\corrupted\blur_15x15_s5\images\94\14224.png,low,14223,15x15_s5
14229,14230,94,77,data\splits\pilot_100id\images\94\14230.png,high,14229,original
14229_low,14230,94,77,data\corrupted\blur_15x15_s5\images\94\14230.png,low,14229,15x15_s5
14247,14248,94,77,data\splits\pilot_100id\images\94\14248.png,high,14247,original
14247_low,14248,94,77,data\corrupted\blur_15x15_s5\images\94\14248.png,low,14247,15x15_s5
14230,14231,94,77,data\splits\pilot_100id\images\94\14231.png,high,14230,original
14230_low,14231,94,77,data\corrupted\blur_15x15_s5\images\94\14231.png,low,14230,15x15_s5
14250,14251,94,77,data\splits\pilot_100id\images\94\14251.png,high,14250,original
14250_low,14251,94,77,data\corrupted\blur_15x15_s5\images\94\14251.png,low,14250,15x15_s5
14249,14250,94,77,data\splits\pilot_100id\images\94\14250.png,high,14249,original
14249_low,14250,94,77,data\corrupted\blur_15x15_s5\images\94\14250.png,low,14249,15x15_s5
14214,14215,94,77,data\splits\pilot_100id\images\94\14215.png,high,14214,original
14214_low,14215,94,77,data\corrupted\blur_15x15_s5\images\94\14215.png,low,14214,15x15_s5
14238,14239,94,77,data\splits\pilot_100id\images\94\14239.png,high,14238,original
14238_low,14239,94,77,data\corrupted\blur_15x15_s5\images\94\14239.png,low,14238,15x15_s5
14219,14220,94,77,data\splits\pilot_100id\images\94\14220.png,high,14219,original
14219_low,14220,94,77,data\corrupted\blur_15x15_s5\images\94\14220.png,low,14219,15x15_s5
14225,14226,94,77,data\splits\pilot_100id\images\94\14226.png,high,14225,original
14225_low,14226,94,77,data\corrupted\blur_15x15_s5\images\94\14226.png,low,14225,15x15_s5
14254,14255,94,77,data\splits\pilot_100id\images\94\14255.png,high,14254,original
14254_low,14255,94,77,data\corrupted\blur_15x15_s5\images\94\14255.png,low,14254,15x15_s5
14215,14216,94,77,data\splits\pilot_100id\images\94\14216.png,high,14215,original
14215_low,14216,94,77,data\corrupted\blur_15x15_s5\images\94\14216.png,low,14215,15x15_s5
14256,14257,95,78,data\splits\pilot_100id\images\95\14257.png,high,14256,original
14256_low,14257,95,78,data\corrupted\blur_15x15_s5\images\95\14257.png,low,14256,15x15_s5
14261,14262,95,78,data\splits\pilot_100id\images\95\14262.png,high,14261,original
14261_low,14262,95,78,data\corrupted\blur_15x15_s5\images\95\14262.png,low,14261,15x15_s5
14290,14291,95,78,data\splits\pilot_100id\images\95\14291.png,high,14290,original
14290_low,14291,95,78,data\corrupted\blur_15x15_s5\images\95\14291.png,low,14290,15x15_s5
14269,14270,95,78,data\splits\pilot_100id\images\95\14270.png,high,14269,original
14269_low,14270,95,78,data\corrupted\blur_15x15_s5\images\95\14270.png,low,14269,15x15_s5
14301,14302,95,78,data\splits\pilot_100id\images\95\14302.png,high,14301,original
14301_low,14302,95,78,data\corrupted\blur_15x15_s5\images\95\14302.png,low,14301,15x15_s5
14309,14310,95,78,data\splits\pilot_100id\images\95\14310.png,high,14309,original
14309_low,14310,95,78,data\corrupted\blur_15x15_s5\images\95\14310.png,low,14309,15x15_s5
14313,14314,95,78,data\splits\pilot_100id\images\95\14314.png,high,14313,original
14313_low,14314,95,78,data\corrupted\blur_15x15_s5\images\95\14314.png,low,14313,15x15_s5
14281,14282,95,78,data\splits\pilot_100id\images\95\14282.png,high,14281,original
14281_low,14282,95,78,data\corrupted\blur_15x15_s5\images\95\14282.png,low,14281,15x15_s5
14303,14304,95,78,data\splits\pilot_100id\images\95\14304.png,high,14303,original
14303_low,14304,95,78,data\corrupted\blur_15x15_s5\images\95\14304.png,low,14303,15x15_s5
14268,14269,95,78,data\splits\pilot_100id\images\95\14269.png,high,14268,original
14268_low,14269,95,78,data\corrupted\blur_15x15_s5\images\95\14269.png,low,14268,15x15_s5
14305,14306,95,78,data\splits\pilot_100id\images\95\14306.png,high,14305,original
14305_low,14306,95,78,data\corrupted\blur_15x15_s5\images\95\14306.png,low,14305,15x15_s5
14259,14260,95,78,data\splits\pilot_100id\images\95\14260.png,high,14259,original
14259_low,14260,95,78,data\corrupted\blur_15x15_s5\images\95\14260.png,low,14259,15x15_s5
14292,14293,95,78,data\splits\pilot_100id\images\95\14293.png,high,14292,original
14292_low,14293,95,78,data\corrupted\blur_15x15_s5\images\95\14293.png,low,14292,15x15_s5
14287,14288,95,78,data\splits\pilot_100id\images\95\14288.png,high,14287,original
14287_low,14288,95,78,data\corrupted\blur_15x15_s5\images\95\14288.png,low,14287,15x15_s5
14264,14265,95,78,data\splits\pilot_100id\images\95\14265.png,high,14264,original
14264_low,14265,95,78,data\corrupted\blur_15x15_s5\images\95\14265.png,low,14264,15x15_s5
14273,14274,95,78,data\splits\pilot_100id\images\95\14274.png,high,14273,original
14273_low,14274,95,78,data\corrupted\blur_15x15_s5\images\95\14274.png,low,14273,15x15_s5
14262,14263,95,78,data\splits\pilot_100id\images\95\14263.png,high,14262,original
14262_low,14263,95,78,data\corrupted\blur_15x15_s5\images\95\14263.png,low,14262,15x15_s5
14260,14261,95,78,data\splits\pilot_100id\images\95\14261.png,high,14260,original
14260_low,14261,95,78,data\corrupted\blur_15x15_s5\images\95\14261.png,low,14260,15x15_s5
14310,14311,95,78,data\splits\pilot_100id\images\95\14311.png,high,14310,original
14310_low,14311,95,78,data\corrupted\blur_15x15_s5\images\95\14311.png,low,14310,15x15_s5
14275,14276,95,78,data\splits\pilot_100id\images\95\14276.png,high,14275,original
14275_low,14276,95,78,data\corrupted\blur_15x15_s5\images\95\14276.png,low,14275,15x15_s5
14286,14287,95,78,data\splits\pilot_100id\images\95\14287.png,high,14286,original
14286_low,14287,95,78,data\corrupted\blur_15x15_s5\images\95\14287.png,low,14286,15x15_s5
14306,14307,95,78,data\splits\pilot_100id\images\95\14307.png,high,14306,original
14306_low,14307,95,78,data\corrupted\blur_15x15_s5\images\95\14307.png,low,14306,15x15_s5
14300,14301,95,78,data\splits\pilot_100id\images\95\14301.png,high,14300,original
14300_low,14301,95,78,data\corrupted\blur_15x15_s5\images\95\14301.png,low,14300,15x15_s5
14311,14312,95,78,data\splits\pilot_100id\images\95\14312.png,high,14311,original
14311_low,14312,95,78,data\corrupted\blur_15x15_s5\images\95\14312.png,low,14311,15x15_s5
14271,14272,95,78,data\splits\pilot_100id\images\95\14272.png,high,14271,original
14271_low,14272,95,78,data\corrupted\blur_15x15_s5\images\95\14272.png,low,14271,15x15_s5
14334,14335,96,79,data\splits\pilot_100id\images\96\14335.png,high,14334,original
14334_low,14335,96,79,data\corrupted\blur_15x15_s5\images\96\14335.png,low,14334,15x15_s5
14364,14365,96,79,data\splits\pilot_100id\images\96\14365.png,high,14364,original
