source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity,false_identity
474897,10006,H007019,data/splits/100k/images/heldout/H007019.png,data/corrupted/100k_blur_15x15_s5/heldout/H007019.png,10006,696
476720,10067,H007020,data/splits/100k/images/heldout/H007020.png,data/corrupted/100k_blur_15x15_s5/heldout/H007020.png,10067,4603
476731,10067,H007021,data/splits/100k/images/heldout/H007021.png,data/corrupted/100k_blur_15x15_s5/heldout/H007021.png,10067,5210
476703,10067,H007022,data/splits/100k/images/heldout/H007022.png,data/corrupted/100k_blur_15x15_s5/heldout/H007022.png,10067,5744
476739,10067,H007023,data/splits/100k/images/heldout/H007023.png,data/corrupted/100k_blur_15x15_s5/heldout/H007023.png,10067,7076
477774,10101,H007024,data/splits/100k/images/heldout/H007024.png,data/corrupted/100k_blur_15x15_s5/heldout/H007024.png,10101,6851
477764,10101,H007025,data/splits/100k/images/heldout/H007025.png,data/corrupted/100k_blur_15x15_s5/heldout/H007025.png,10101,5887
477748,10101,H007026,data/splits/100k/images/heldout/H007026.png,data/corrupted/100k_blur_15x15_s5/heldout/H007026.png,10101,8111
477753,10101,H007027,data/splits/100k/images/heldout/H007027.png,data/corrupted/100k_blur_15x15_s5/heldout/H007027.png,10101,1379
483283,10293,H007028,data/splits/100k/images/heldout/H007028.png,data/corrupted/100k_blur_15x15_s5/heldout/H007028.png,10293,1935
483322,10293,H007029,data/splits/100k/images/heldout/H007029.png,data/corrupted/100k_blur_15x15_s5/heldout/H007029.png,10293,3470
483275,10293,H007030,data/splits/100k/images/heldout/H007030.png,data/corrupted/100k_blur_15x15_s5/heldout/H007030.png,10293,1207
483287,10293,H007031,data/splits/100k/images/heldout/H007031.png,data/corrupted/100k_blur_15x15_s5/heldout/H007031.png,10293,6193
484806,10343,H007032,data/splits/100k/images/heldout/H007032.png,data/corrupted/100k_blur_15x15_s5/heldout/H007032.png,10343,546
484779,10343,H007033,data/splits/100k/images/heldout/H007033.png,data/corrupted/100k_blur_15x15_s5/heldout/H007033.png,10343,6361
484823,10343,H007034,data/splits/100k/images/heldout/H007034.png,data/corrupted/100k_blur_15x15_s5/heldout/H007034.png,10343,3430
484786,10343,H007035,data/splits/100k/images/heldout/H007035.png,data/corrupted/100k_blur_15x15_s5/heldout/H007035.png,10343,5671
11499,71,H007036,data/splits/100k/images/heldout/H007036.png,data/corrupted/100k_blur_15x15_s5/heldout/H007036.png,71,2333
11480,71,H007037,data/splits/100k/images/heldout/H007037.png,data/corrupted/100k_blur_15x15_s5/heldout/H007037.png,71,4949
11535,71,H007038,data/splits/100k/images/heldout/H007038.png,data/corrupted/100k_blur_15x15_s5/heldout/H007038.png,71,1499
11515,71,H007039,data/splits/100k/images/heldout/H007039.png,data/corrupted/100k_blur_15x15_s5/heldout/H007039.png,71,2883
35268,311,H007040,data/splits/100k/images/heldout/H007040.png,data/corrupted/100k_blur_15x15_s5/heldout/H007040.png,311,4238
35278,311,H007041,data/splits/100k/images/heldout/H007041.png,data/corrupted/100k_blur_15x15_s5/heldout/H007041.png,311,308
35264,311,H007042,data/splits/100k/images/heldout/H007042.png,data/corrupted/100k_blur_15x15_s5/heldout/H007042.png,311,7471
35302,311,H007043,data/splits/100k/images/heldout/H007043.png,data/corrupted/100k_blur_15x15_s5/heldout/H007043.png,311,5261
43412,426,H007044,data/splits/100k/images/heldout/H007044.png,data/corrupted/100k_blur_15x15_s5/heldout/H007044.png,426,868
43388,426,H007045,data/splits/100k/images/heldout/H007045.png,data/corrupted/100k_blur_15x15_s5/heldout/H007045.png,426,5949
43382,426,H007046,data/splits/100k/images/heldout/H007046.png,data/corrupted/100k_blur_15x15_s5/heldout/H007046.png,426,2572
43390,426,H007047,data/splits/100k/images/heldout/H007047.png,data/corrupted/100k_blur_15x15_s5/heldout/H007047.png,426,29
55422,591,H007048,data/splits/100k/images/heldout/H007048.png,data/corrupted/100k_blur_15x15_s5/heldout/H007048.png,591,8324
55440,591,H007049,data/splits/100k/images/heldout/H007049.png,data/corrupted/100k_blur_15x15_s5/heldout/H007049.png,591,2987
55469,591,H007050,data/splits/100k/images/heldout/H007050.png,data/corrupted/100k_blur_15x15_s5/heldout/H007050.png,591,270
55466,591,H007051,data/splits/100k/images/heldout/H007051.png,data/corrupted/100k_blur_15x15_s5/heldout/H007051.png,591,3331
56745,610,H007052,data/splits/100k/images/heldout/H007052.png,data/corrupted/100k_blur_15x15_s5/heldout/H007052.png,610,5747
56746,610,H007053,data/splits/100k/images/heldout/H007053.png,data/corrupted/100k_blur_15x15_s5/heldout/H007053.png,610,314
56750,610,H007054,data/splits/100k/images/heldout/H007054.png,data/corrupted/100k_blur_15x15_s5/heldout/H007054.png,610,6394
56742,610,H007055,data/splits/100k/images/heldout/H007055.png,data/corrupted/100k_blur_15x15_s5/heldout/H007055.png,610,9969
58139,629,H007056,data/splits/100k/images/heldout/H007056.png,data/corrupted/100k_blur_15x15_s5/heldout/H007056.png,629,8266
58176,629,H007057,data/splits/100k/images/heldout/H007057.png,data/corrupted/100k_blur_15x15_s5/heldout/H007057.png,629,5444
58188,629,H007058,data/splits/100k/images/heldout/H007058.png,data/corrupted/100k_blur_15x15_s5/heldout/H007058.png,629,1754
58168,629,H007059,data/splits/100k/images/heldout/H007059.png,data/corrupted/100k_blur_15x15_s5/heldout/H007059.png,629,1122
70108,841,H007060,data/splits/100k/images/heldout/H007060.png,data/corrupted/100k_blur_15x15_s5/heldout/H007060.png,841,1159
70066,841,H007061,data/splits/100k/images/heldout/H007061.png,data/corrupted/100k_blur_15x15_s5/heldout/H007061.png,841,295
70077,841,H007062,data/splits/100k/images/heldout/H007062.png,data/corrupted/100k_blur_15x15_s5/heldout/H007062.png,841,8161
70094,841,H007063,data/splits/100k/images/heldout/H007063.png,data/corrupted/100k_blur_15x15_s5/heldout/H007063.png,841,1031
74899,895,H007064,data/splits/100k/images/heldout/H007064.png,data/corrupted/100k_blur_15x15_s5/heldout/H007064.png,895,1626
74862,895,H007065,data/splits/100k/images/heldout/H007065.png,data/corrupted/100k_blur_15x15_s5/heldout/H007065.png,895,843
74859,895,H007066,data/splits/100k/images/heldout/H007066.png,data/corrupted/100k_blur_15x15_s5/heldout/H007066.png,895,249
74892,895,H007067,data/splits/100k/images/heldout/H007067.png,data/corrupted/100k_blur_15x15_s5/heldout/H007067.png,895,3410
75425,901,H007068,data/splits/100k/images/heldout/H007068.png,data/corrupted/100k_blur_15x15_s5/heldout/H007068.png,901,4920
75437,901,H007069,data/splits/100k/images/heldout/H007069.png,data/corrupted/100k_blur_15x15_s5/heldout/H007069.png,901,5518
75428,901,H007070,data/splits/100k/images/heldout/H007070.png,data/corrupted/100k_blur_15x15_s5/heldout/H007070.png,901,9254
75389,901,H007071,data/splits/100k/images/heldout/H007071.png,data/corrupted/100k_blur_15x15_s5/heldout/H007071.png,901,1095
98890,1204,H007072,data/splits/100k/images/heldout/H007072.png,data/corrupted/100k_blur_15x15_s5/heldout/H007072.png,1204,3
98937,1204,H007073,data/splits/100k/images/heldout/H007073.png,data/corrupted/100k_blur_15x15_s5/heldout/H007073.png,1204,7724
98926,1204,H007074,data/splits/100k/images/heldout/H007074.png,data/corrupted/100k_blur_15x15_s5/heldout/H007074.png,1204,1049
98892,1204,H007075,data/splits/100k/images/heldout/H007075.png,data/corrupted/100k_blur_15x15_s5/heldout/H007075.png,1204,3879
100255,1223,H007076,data/splits/100k/images/heldout/H007076.png,data/corrupted/100k_blur_15x15_s5/heldout/H007076.png,1223,8416
100248,1223,H007077,data/splits/100k/images/heldout/H007077.png,data/corrupted/100k_blur_15x15_s5/heldout/H007077.png,1223,2446
100200,1223,H007078,data/splits/100k/images/heldout/H007078.png,data/corrupted/100k_blur_15x15_s5/heldout/H007078.png,1223,7432
100224,1223,H007079,data/splits/100k/images/heldout/H007079.png,data/corrupted/100k_blur_15x15_s5/heldout/H007079.png,1223,3982
117043,1539,H007080,data/splits/100k/images/heldout/H007080.png,data/corrupted/100k_blur_15x15_s5/heldout/H007080.png,1539,738
117036,1539,H007081,data/splits/100k/images/heldout/H007081.png,data/corrupted/100k_blur_15x15_s5/heldout/H007081.png,1539,1693
117058,1539,H007082,data/splits/100k/images/heldout/H007082.png,data/corrupted/100k_blur_15x15_s5/heldout/H007082.png,1539,7849
117067,1539,H007083,data/splits/100k/images/heldout/H007083.png,data/corrupted/100k_blur_15x15_s5/heldout/H007083.png,1539,6815
120591,1603,H007084,data/splits/100k/images/heldout/H007084.png,data/corrupted/100k_blur_15x15_s5/heldout/H007084.png,1603,351
120640,1603,H007085,data/splits/100k/images/heldout/H007085.png,data/corrupted/100k_blur_15x15_s5/heldout/H007085.png,1603,2674
120607,1603,H007086,data/splits/100k/images/heldout/H007086.png,data/corrupted/100k_blur_15x15_s5/heldout/H007086.png,1603,118
120600,1603,H007087,data/splits/100k/images/heldout/H007087.png,data/corrupted/100k_blur_15x15_s5/heldout/H007087.png,1603,171
121812,1631,H007088,data/splits/100k/images/heldout/H007088.png,data/corrupted/100k_blur_15x15_s5/heldout/H007088.png,1631,1269
121786,1631,H007089,data/splits/100k/images/heldout/H007089.png,data/corrupted/100k_blur_15x15_s5/heldout/H007089.png,1631,7167
121755,1631,H007090,data/splits/100k/images/heldout/H007090.png,data/corrupted/100k_blur_15x15_s5/heldout/H007090.png,1631,4384
121770,1631,H007091,data/splits/100k/images/heldout/H007091.png,data/corrupted/100k_blur_15x15_s5/heldout/H007091.png,1631,1020
122157,1641,H007092,data/splits/100k/images/heldout/H007092.png,data/corrupted/100k_blur_15x15_s5/heldout/H007092.png,1641,7242
122162,1641,H007093,data/splits/100k/images/heldout/H007093.png,data/corrupted/100k_blur_15x15_s5/heldout/H007093.png,1641,6232
122159,1641,H007094,data/splits/100k/images/heldout/H007094.png,data/corrupted/100k_blur_15x15_s5/heldout/H007094.png,1641,3922
122137,1641,H007095,data/splits/100k/images/heldout/H007095.png,data/corrupted/100k_blur_15x15_s5/heldout/H007095.png,1641,1268
122271,1645,H007096,data/splits/100k/images/heldout/H007096.png,data/corrupted/100k_blur_15x15_s5/heldout/H007096.png,1645,5252
122256,1645,H007097,data/splits/100k/images/heldout/H007097.png,data/corrupted/100k_blur_15x15_s5/heldout/H007097.png,1645,974
122258,1645,H007098,data/splits/100k/images/heldout/H007098.png,data/corrupted/100k_blur_15x15_s5/heldout/H007098.png,1645,3833
122269,1645,H007099,data/splits/100k/images/heldout/H007099.png,data/corrupted/100k_blur_15x15_s5/heldout/H007099.png,1645,1629
136846,1959,H007100,data/splits/100k/images/heldout/H007100.png,data/corrupted/100k_blur_15x15_s5/heldout/H007100.png,1959,1125
136806,1959,H007101,data/splits/100k/images/heldout/H007101.png,data/corrupted/100k_blur_15x15_s5/heldout/H007101.png,1959,1159
136801,1959,H007102,data/splits/100k/images/heldout/H007102.png,data/corrupted/100k_blur_15x15_s5/heldout/H007102.png,1959,46
136815,1959,H007103,data/splits/100k/images/heldout/H007103.png,data/corrupted/100k_blur_15x15_s5/heldout/H007103.png,1959,1533
163717,2493,H007104,data/splits/100k/images/heldout/H007104.png,data/corrupted/100k_blur_15x15_s5/heldout/H007104.png,2493,6811
163736,2493,H007105,data/splits/100k/images/heldout/H007105.png,data/corrupted/100k_blur_15x15_s5/heldout/H007105.png,2493,4294
163715,2493,H007106,data/splits/100k/images/heldout/H007106.png,data/corrupted/100k_blur_15x15_s5/heldout/H007106.png,2493,7226
163710,2493,H007107,data/splits/100k/images/heldout/H007107.png,data/corrupted/100k_blur_15x15_s5/heldout/H007107.png,2493,1104
164338,2509,H007108,data/splits/100k/images/heldout/H007108.png,data/corrupted/100k_blur_15x15_s5/heldout/H007108.png,2509,1918
164358,2509,H007109,data/splits/100k/images/heldout/H007109.png,data/corrupted/100k_blur_15x15_s5/heldout/H007109.png,2509,1954
164345,2509,H007110,data/splits/100k/images/heldout/H007110.png,data/corrupted/100k_blur_15x15_s5/heldout/H007110.png,2509,1236
164337,2509,H007111,data/splits/100k/images/heldout/H007111.png,data/corrupted/100k_blur_15x15_s5/heldout/H007111.png,2509,137
215131,3588,H007112,data/splits/100k/images/heldout/H007112.png,data/corrupted/100k_blur_15x15_s5/heldout/H007112.png,3588,2633
215077,3588,H007113,data/splits/100k/images/heldout/H007113.png,data/corrupted/100k_blur_15x15_s5/heldout/H007113.png,3588,2121
215086,3588,H007114,data/splits/100k/images/heldout/H007114.png,data/corrupted/100k_blur_15x15_s5/heldout/H007114.png,3588,2875
215129,3588,H007115,data/splits/100k/images/heldout/H007115.png,data/corrupted/100k_blur_15x15_s5/heldout/H007115.png,3588,2034
221822,3728,H007116,data/splits/100k/images/heldout/H007116.png,data/corrupted/100k_blur_15x15_s5/heldout/H007116.png,3728,7127
221776,3728,H007117,data/splits/100k/images/heldout/H007117.png,data/corrupted/100k_blur_15x15_s5/heldout/H007117.png,3728,8111
221825,3728,H007118,data/splits/100k/images/heldout/H007118.png,data/corrupted/100k_blur_15x15_s5/heldout/H007118.png,3728,7429
221828,3728,H007119,data/splits/100k/images/heldout/H007119.png,data/corrupted/100k_blur_15x15_s5/heldout/H007119.png,3728,616
245259,4227,H007120,data/splits/100k/images/heldout/H007120.png,data/corrupted/100k_blur_15x15_s5/heldout/H007120.png,4227,209
245240,4227,H007121,data/splits/100k/images/heldout/H007121.png,data/corrupted/100k_blur_15x15_s5/heldout/H007121.png,4227,5067
245289,4227,H007122,data/splits/100k/images/heldout/H007122.png,data/corrupted/100k_blur_15x15_s5/heldout/H007122.png,4227,2505
245253,4227,H007123,data/splits/100k/images/heldout/H007123.png,data/corrupted/100k_blur_15x15_s5/heldout/H007123.png,4227,7887
256318,4444,H007124,data/splits/100k/images/heldout/H007124.png,data/corrupted/100k_blur_15x15_s5/heldout/H007124.png,4444,65
256320,4444,H007125,data/splits/100k/images/heldout/H007125.png,data/corrupted/100k_blur_15x15_s5/heldout/H007125.png,4444,6425
256265,4444,H007126,data/splits/100k/images/heldout/H007126.png,data/corrupted/100k_blur_15x15_s5/heldout/H007126.png,4444,371
256274,4444,H007127,data/splits/100k/images/heldout/H007127.png,data/corrupted/100k_blur_15x15_s5/heldout/H007127.png,4444,6669
256340,4445,H007128,data/splits/100k/images/heldout/H007128.png,data/corrupted/100k_blur_15x15_s5/heldout/H007128.png,4445,355
256385,4445,H007129,data/splits/100k/images/heldout/H007129.png,data/corrupted/100k_blur_15x15_s5/heldout/H007129.png,4445,6747
256386,4445,H007130,data/splits/100k/images/heldout/H007130.png,data/corrupted/100k_blur_15x15_s5/heldout/H007130.png,4445,2961
256348,4445,H007131,data/splits/100k/images/heldout/H007131.png,data/corrupted/100k_blur_15x15_s5/heldout/H007131.png,4445,5592
258449,4487,H007132,data/splits/100k/images/heldout/H007132.png,data/corrupted/100k_blur_15x15_s5/heldout/H007132.png,4487,1379
258426,4487,H007133,data/splits/100k/images/heldout/H007133.png,data/corrupted/100k_blur_15x15_s5/heldout/H007133.png,4487,8444
258446,4487,H007134,data/splits/100k/images/heldout/H007134.png,data/corrupted/100k_blur_15x15_s5/heldout/H007134.png,4487,5514
258482,4487,H007135,data/splits/100k/images/heldout/H007135.png,data/corrupted/100k_blur_15x15_s5/heldout/H007135.png,4487,3585
259740,4510,H007136,data/splits/100k/images/heldout/H007136.png,data/corrupted/100k_blur_15x15_s5/heldout/H007136.png,4510,387
259718,4510,H007137,data/splits/100k/images/heldout/H007137.png,data/corrupted/100k_blur_15x15_s5/heldout/H007137.png,4510,974
259731,4510,H007138,data/splits/100k/images/heldout/H007138.png,data/corrupted/100k_blur_15x15_s5/heldout/H007138.png,4510,6974
259726,4510,H007139,data/splits/100k/images/heldout/H007139.png,data/corrupted/100k_blur_15x15_s5/heldout/H007139.png,4510,5529
299112,5409,H007140,data/splits/100k/images/heldout/H007140.png,data/corrupted/100k_blur_15x15_s5/heldout/H007140.png,5409,867
299067,5409,H007141,data/splits/100k/images/heldout/H007141.png,data/corrupted/100k_blur_15x15_s5/heldout/H007141.png,5409,1994
299066,5409,H007142,data/splits/100k/images/heldout/H007142.png,data/corrupted/100k_blur_15x15_s5/heldout/H007142.png,5409,6115
299061,5409,H007143,data/splits/100k/images/heldout/H007143.png,data/corrupted/100k_blur_15x15_s5/heldout/H007143.png,5409,480
314452,5746,H007144,data/splits/100k/images/heldout/H007144.png,data/corrupted/100k_blur_15x15_s5/heldout/H007144.png,5746,1668
314476,5746,H007145,data/splits/100k/images/heldout/H007145.png,data/corrupted/100k_blur_15x15_s5/heldout/H007145.png,5746,1150
314472,5746,H007146,data/splits/100k/images/heldout/H007146.png,data/corrupted/100k_blur_15x15_s5/heldout/H007146.png,5746,3321
314485,5746,H007147,data/splits/100k/images/heldout/H007147.png,data/corrupted/100k_blur_15x15_s5/heldout/H007147.png,5746,38
314974,5752,H007148,data/splits/100k/images/heldout/H007148.png,data/corrupted/100k_blur_15x15_s5/heldout/H007148.png,5752,4178
314986,5752,H007149,data/splits/100k/images/heldout/H007149.png,data/corrupted/100k_blur_15x15_s5/heldout/H007149.png,5752,1154
315025,5752,H007150,data/splits/100k/images/heldout/H007150.png,data/corrupted/100k_blur_15x15_s5/heldout/H007150.png,5752,5034
314992,5752,H007151,data/splits/100k/images/heldout/H007151.png,data/corrupted/100k_blur_15x15_s5/heldout/H007151.png,5752,120
316371,5793,H007152,data/splits/100k/images/heldout/H007152.png,data/corrupted/100k_blur_15x15_s5/heldout/H007152.png,5793,4046
316350,5793,H007153,data/splits/100k/images/heldout/H007153.png,data/corrupted/100k_blur_15x15_s5/heldout/H007153.png,5793,1124
316372,5793,H007154,data/splits/100k/images/heldout/H007154.png,data/corrupted/100k_blur_15x15_s5/heldout/H007154.png,5793,4142
316396,5793,H007155,data/splits/100k/images/heldout/H007155.png,data/corrupted/100k_blur_15x15_s5/heldout/H007155.png,5793,4364
317848,5828,H007156,data/splits/100k/images/heldout/H007156.png,data/corrupted/100k_blur_15x15_s5/heldout/H007156.png,5828,6349
317886,5828,H007157,data/splits/100k/images/heldout/H007157.png,data/corrupted/100k_blur_15x15_s5/heldout/H007157.png,5828,8855
317840,5828,H007158,data/splits/100k/images/heldout/H007158.png,data/corrupted/100k_blur_15x15_s5/heldout/H007158.png,5828,6237
317843,5828,H007159,data/splits/100k/images/heldout/H007159.png,data/corrupted/100k_blur_15x15_s5/heldout/H007159.png,5828,7766
338462,6274,H007160,data/splits/100k/images/heldout/H007160.png,data/corrupted/100k_blur_15x15_s5/heldout/H007160.png,6274,7392
